5.67,-1,-1
5.71,-1,-1
5.76,-1,-1
5.80,-1,-1
5.84,-1,-1
5.88,-1,-1
5.92,-1,-1
5.96,-1,-1
6.01,-1,-1
6.05,-1,-1
6.09,-1,-1
6.13,-1,-1
6.17,-1,-1
6.21,-1,-1
6.26,-1,-1
6.30,-1,-1
6.34,-1,-1
6.38,-1,-1
6.42,-1,-1
6.46,-1,-1
6.51,-1,-1
6.55,-1,-1
6.59,-1,-1
6.63,-1,-1
6.67,-1,-1
6.72,-1,-1
6.76,-1,-1
6.80,-1,-1
6.84,-1,-1
6.88,-1,-1
6.92,-1,-1
6.97,-1,-1
7.01,-1,-1
7.05,-1,-1
7.09,-1,-1
7.13,-1,-1
7.17,-1,-1
7.22,-1,-1
7.26,-1,-1
7.30,-1,-1
7.34,-1,-1
7.38,-1,-1
7.42,-1,-1
7.47,-1,-1
7.51,-1,-1
7.55,-1,-1
7.59,-1,-1
7.63,-1,-1
7.67,-1,-1
7.72,-1,-1
7.76,-1,-1
7.80,-1,-1
7.84,-1,-1
7.88,-1,-1
7.92,-1,-1
7.97,-1,-1
8.01,-1,-1
8.05,-1,-1
8.09,-1,-1
8.13,-1,-1
8.17,-1,-1
8.22,-1,-1
8.26,-1,-1
8.30,-1,-1
8.34,-1,-1
8.38,-1,-1
8.43,-1,-1
8.47,-1,-1
8.51,-1,-1
8.55,-1,-1
8.59,-1,-1
8.63,-1,-1
8.68,-1,-1
8.72,-1,-1
8.76,-1,-1
8.80,-1,-1
8.84,-1,-1
8.88,-1,-1
8.93,-1,-1
8.97,-1,-1
9.01,-1,-1
9.05,-1,-1
9.09,-1,-1
9.13,-1,-1
9.18,-1,-1
9.22,-1,-1
9.26,-1,-1
9.30,-1,-1
9.34,-1,-1
9.38,-1,-1
9.43,-1,-1
9.47,-1,-1
9.51,-1,-1
9.55,-1,-1
9.59,-1,-1
9.63,-1,-1
9.68,-1,-1
9.72,-1,-1
9.76,-1,-1
9.80,-1,-1
9.84,-1,-1
9.88,-1,-1
9.93,-1,-1
9.97,-1,-1
10.01,-1,-1
10.05,-1,-1
10.09,-1,-1
10.14,-1,-1
10.18,-1,-1
10.22,-1,-1
10.26,-1,-1
10.30,-1,-1
10.34,-1,-1
10.39,-1,-1
10.43,-1,-1
10.47,-1,-1
10.51,-1,-1
10.55,-1,-1
10.59,-1,-1
10.64,-1,-1
10.68,-1,-1
10.72,-1,-1
10.76,-1,-1
10.80,-1,-1
10.84,-1,-1
10.89,-1,-1
10.93,-1,-1
10.97,-1,-1
11.01,-1,-1
11.05,-1,-1
11.09,-1,-1
11.14,-1,-1
11.18,-1,-1
11.22,-1,-1
11.26,-1,-1
11.30,-1,-1
11.34,-1,-1
11.39,-1,-1
11.43,-1,-1
11.47,-1,-1
11.51,-1,-1
11.55,-1,-1
11.59,-1,-1
11.64,-1,-1
11.68,-1,-1
11.72,-1,-1
11.76,-1,-1
11.80,-1,-1
11.85,-1,-1
11.89,-1,-1
11.93,-1,-1
11.97,-1,-1
12.01,-1,-1
12.05,-1,-1
12.10,-1,-1
12.14,-1,-1
12.18,-1,-1
12.22,-1,-1
12.26,-1,-1
12.30,-1,-1
12.35,-1,-1
12.39,-1,-1
12.43,-1,-1
12.47,-1,-1
12.51,-1,-1
12.55,-1,-1
12.60,-1,-1
12.64,-1,-1
12.68,-1,-1
12.72,-1,-1
12.76,-1,-1
12.80,-1,-1
12.85,-1,-1
12.89,-1,-1
12.93,-1,-1
12.97,-1,-1
13.01,-1,-1
13.05,-1,-1
13.10,-1,-1
13.14,-1,-1
13.18,-1,-1
13.22,-1,-1
13.26,-1,-1
13.30,-1,-1
13.35,-1,-1
13.39,-1,-1
13.43,-1,-1
13.47,-1,-1
13.51,-1,-1
13.56,-1,-1
13.60,-1,-1
13.64,-1,-1
13.68,-1,-1
13.72,-1,-1
13.76,-1,-1
13.81,-1,-1
13.85,-1,-1
13.89,-1,-1
13.93,-1,-1
13.97,-1,-1
14.01,-1,-1
14.06,-1,-1
14.10,-1,-1
14.14,-1,-1
14.18,-1,-1
14.22,-1,-1
14.26,-1,-1
14.31,-1,-1
14.35,-1,-1
14.39,-1,-1
14.43,-1,-1
14.47,-1,-1
14.51,-1,-1
14.56,-1,-1
14.60,-1,-1
14.64,-1,-1
14.68,-1,-1
14.72,-1,-1
14.76,-1,-1
14.81,-1,-1
14.85,-1,-1
14.89,-1,-1
14.93,-1,-1
14.97,-1,-1
15.02,-1,-1
15.06,-1,-1
15.10,-1,-1
15.14,-1,-1
15.18,-1,-1
15.22,-1,-1
15.27,-1,-1
15.31,-1,-1
15.35,-1,-1
15.39,-1,-1
15.43,-1,-1
15.47,-1,-1
15.52,-1,-1
15.56,-1,-1
15.60,-1,-1
15.64,-1,-1
15.68,-1,-1
15.72,-1,-1
15.77,-1,-1
15.81,-1,-1
15.85,-1,-1
15.89,-1,-1
15.93,-1,-1
15.97,-1,-1
16.02,-1,-1
16.06,-1,-1
16.10,-1,-1
16.14,-1,-1
16.18,-1,-1
16.22,-1,-1
16.27,-1,-1
16.31,-1,-1
16.35,-1,-1
16.39,-1,-1
16.43,-1,-1
16.47,-1,-1
16.52,-1,-1
16.56,-1,-1
16.60,-1,-1
16.64,-1,-1
16.68,-1,-1
16.73,-1,-1
16.77,-1,-1
16.81,-1,-1
16.85,-1,-1
16.89,-1,-1
16.93,-1,-1
16.98,-1,-1
17.02,-1,-1
17.06,-1,-1
17.10,-1,-1
17.14,-1,-1
17.18,-1,-1
17.23,-1,-1
17.27,-1,-1
17.31,-1,-1
17.35,-1,-1
17.39,-1,-1
17.43,-1,-1
17.48,-1,-1
17.52,-1,-1
17.56,-1,-1
17.60,-1,-1
17.64,-1,-1
17.68,-1,-1
17.73,-1,-1
17.77,-1,-1
17.81,-1,-1
17.85,-1,-1
17.89,-1,-1
17.93,-1,-1
17.98,-1,-1
18.02,-1,-1
18.06,-1,-1
18.10,-1,-1
18.14,-1,-1
18.18,-1,-1
18.23,-1,-1
18.27,-1,-1
18.31,-1,-1
18.35,-1,-1
18.39,-1,-1
18.44,-1,-1
18.48,-1,-1
18.52,-1,-1
18.56,-1,-1
18.60,-1,-1
18.64,-1,-1
18.69,-1,-1
18.73,-1,-1
18.77,-1,-1
18.81,-1,-1
18.85,-1,-1
18.89,-1,-1
18.94,-1,-1
18.98,-1,-1
19.02,-1,-1
19.06,-1,-1
19.10,-1,-1
19.14,-1,-1
19.19,-1,-1
19.23,-1,-1
19.27,-1,-1
19.31,-1,-1
19.35,-1,-1
19.39,-1,-1
19.44,-1,-1
19.48,-1,-1
19.52,-1,-1
19.56,-1,-1
19.60,-1,-1
19.64,-1,-1
19.69,-1,-1
19.73,-1,-1
19.77,-1,-1
19.81,-1,-1
19.85,-1,-1
19.89,-1,-1
19.94,-1,-1
19.98,-1,-1
20.02,-1,-1
20.06,-1,-1
20.10,-1,-1
20.15,-1,-1
20.19,-1,-1
20.23,-1,-1
20.27,-1,-1
20.31,-1,-1
20.35,-1,-1
20.40,-1,-1
20.44,-1,-1
20.48,-1,-1
20.52,-1,-1
20.56,-1,-1
20.60,-1,-1
20.65,-1,-1
20.69,-1,-1
20.73,-1,-1
20.77,-1,-1
20.81,-1,-1
20.85,-1,-1
20.90,-1,-1
20.94,-1,-1
20.98,-1,-1
21.02,-1,-1
21.06,-1,-1
21.10,-1,-1
21.15,-1,-1
21.19,-1,-1
21.23,-1,-1
21.27,-1,-1
21.31,-1,-1
21.35,-1,-1
21.40,-1,-1
21.44,-1,-1
21.48,-1,-1
21.52,-1,-1
21.56,-1,-1
21.60,-1,-1
21.65,-1,-1
21.69,-1,-1
21.73,-1,-1
21.77,-1,-1
21.81,-1,-1
21.86,-1,-1
21.90,-1,-1
21.94,-1,-1
21.98,-1,-1
22.02,-1,-1
22.06,-1,-1
22.11,-1,-1
22.15,-1,-1
22.19,-1,-1
22.23,-1,-1
22.27,-1,-1
22.31,-1,-1
22.36,-1,-1
22.40,-1,-1
22.44,-1,-1
22.48,-1,-1
22.52,-1,-1
22.56,-1,-1
22.61,-1,-1
22.65,-1,-1
22.69,-1,-1
22.73,-1,-1
22.77,-1,-1
22.81,-1,-1
22.86,-1,-1
22.90,-1,-1
22.94,-1,-1
22.98,-1,-1
23.02,-1,-1
23.06,-1,-1
23.11,-1,-1
23.15,-1,-1
23.19,-1,-1
23.23,-1,-1
23.27,-1,-1
23.31,-1,-1
23.36,-1,-1
23.40,-1,-1
23.44,-1,-1
23.48,-1,-1
23.52,-1,-1
23.57,-1,-1
23.61,-1,-1
23.65,-1,-1
23.69,-1,-1
23.73,-1,-1
23.77,-1,-1
23.82,-1,-1
23.86,-1,-1
23.90,-1,-1
23.94,-1,-1
23.98,-1,-1
24.02,-1,-1
24.07,-1,-1
24.11,-1,-1
24.15,-1,-1
24.19,-1,-1
24.23,-1,-1
24.27,-1,-1
24.32,-1,-1
24.36,-1,-1
24.40,-1,-1
24.44,-1,-1
24.48,-1,-1
24.52,-1,-1
24.57,-1,-1
24.61,-1,-1
24.65,-1,-1
24.69,-1,-1
24.73,-1,-1
24.77,-1,-1
24.82,-1,-1
24.86,-1,-1
24.90,-1,-1
24.94,-1,-1
24.98,-1,-1
25.03,-1,-1
25.07,-1,-1
25.11,-1,-1
25.15,-1,-1
25.19,-1,-1
25.23,-1,-1
25.28,-1,-1
25.32,-1,-1
25.36,-1,-1
25.40,-1,-1
25.44,-1,-1
25.48,-1,-1
25.53,-1,-1
25.57,-1,-1
25.61,-1,-1
25.65,-1,-1
25.69,-1,-1
25.73,-1,-1
25.78,-1,-1
25.82,-1,-1
25.86,-1,-1
25.90,-1,-1
25.94,-1,-1
25.98,-1,-1
26.03,-1,-1
26.07,-1,-1
26.11,-1,-1
26.15,-1,-1
26.19,-1,-1
26.23,-1,-1
26.28,-1,-1
26.32,-1,-1
26.36,-1,-1
26.40,-1,-1
26.44,-1,-1
26.48,-1,-1
26.53,-1,-1
26.57,-1,-1
26.61,-1,-1
26.65,-1,-1
26.69,-1,-1
26.74,-1,-1
26.78,-1,-1
26.82,-1,-1
26.86,-1,-1
26.90,-1,-1
26.94,-1,-1
26.99,-1,-1
27.03,-1,-1
27.07,-1,-1
27.11,-1,-1
27.15,-1,-1
27.19,-1,-1
27.24,-1,-1
27.28,-1,-1
27.32,-1,-1
27.36,-1,-1
27.40,-1,-1
27.44,-1,-1
27.49,-1,-1
27.53,-1,-1
27.57,-1,-1
27.61,-1,-1
27.65,-1,-1
27.69,-1,-1
27.74,-1,-1
27.78,-1,-1
27.82,-1,-1
27.86,-1,-1
27.90,-1,-1
27.94,-1,-1
27.99,-1,-1
28.03,-1,-1
28.07,-1,-1
28.11,-1,-1
28.15,-1,-1
28.19,-1,-1
28.24,-1,-1
28.28,-1,-1
28.32,-1,-1
28.36,-1,-1
28.40,-1,-1
28.45,-1,-1
28.49,-1,-1
28.53,-1,-1
28.57,-1,-1
28.61,-1,-1
28.65,-1,-1
28.70,-1,-1
28.74,-1,-1
28.78,-1,-1
28.82,-1,-1
28.86,-1,-1
28.90,-1,-1
28.95,-1,-1
28.99,-1,-1
29.03,-1,-1
29.07,-1,-1
29.11,-1,-1
29.15,-1,-1
29.20,-1,-1
29.24,-1,-1
29.28,-1,-1
29.32,-1,-1
29.36,-1,-1
29.40,-1,-1
29.45,-1,-1
29.49,-1,-1
29.53,-1,-1
29.57,-1,-1
29.61,-1,-1
29.65,-1,-1
29.70,-1,-1
29.74,-1,-1
29.78,-1,-1
29.82,-1,-1
29.86,-1,-1
29.90,-1,-1
29.95,-1,-1
29.99,-1,-1
30.03,-1,-1
30.07,-1,-1
30.11,-1,-1
30.16,-1,-1
30.20,-1,-1
30.24,-1,-1
30.28,-1,-1
30.32,-1,-1
30.36,-1,-1
30.41,-1,-1
30.45,-1,-1
30.49,-1,-1
30.53,-1,-1
30.57,-1,-1
30.61,-1,-1
30.66,-1,-1
30.70,-1,-1
30.74,-1,-1
30.78,-1,-1
30.82,-1,-1
30.86,-1,-1
30.91,-1,-1
30.95,-1,-1
30.99,-1,-1
31.03,-1,-1
31.07,-1,-1
31.11,-1,-1
31.16,-1,-1
31.20,-1,-1
31.24,-1,-1
31.28,-1,-1
31.32,-1,-1
31.36,-1,-1
31.41,-1,-1
31.45,-1,-1
31.49,-1,-1
31.53,-1,-1
31.57,-1,-1
31.61,-1,-1
31.66,-1,-1
31.70,-1,-1
31.74,-1,-1
31.78,-1,-1
31.82,-1,-1
31.87,-1,-1
31.91,-1,-1
31.95,-1,-1
31.99,-1,-1
32.03,-1,-1
32.07,-1,-1
32.12,-1,-1
32.16,-1,-1
32.20,-1,-1
32.24,-1,-1
32.28,-1,-1
32.32,-1,-1
32.37,-1,-1
32.41,-1,-1
32.45,-1,-1
32.49,-1,-1
32.53,-1,-1
32.57,-1,-1
32.62,-1,-1
32.66,-1,-1
32.70,-1,-1
32.74,-1,-1
32.78,-1,-1
32.82,-1,-1
32.87,-1,-1
32.91,-1,-1
32.95,-1,-1
32.99,-1,-1
33.03,-1,-1
33.07,-1,-1
33.12,-1,-1
33.16,-1,-1
33.20,-1,-1
33.24,-1,-1
33.28,-1,-1
33.32,-1,-1
33.37,-1,-1
33.41,-1,-1
33.45,-1,-1
33.49,-1,-1
33.53,-1,-1
33.58,-1,-1
33.62,-1,-1
33.66,-1,-1
33.70,-1,-1
33.74,-1,-1
33.78,-1,-1
33.83,-1,-1
33.87,-1,-1
33.91,-1,-1
33.95,-1,-1
33.99,-1,-1
34.03,-1,-1
34.08,-1,-1
34.12,-1,-1
34.16,-1,-1
34.20,-1,-1
34.24,-1,-1
34.28,-1,-1
34.33,-1,-1
34.37,-1,-1
34.41,-1,-1
34.45,-1,-1
34.49,-1,-1
34.53,-1,-1
34.58,-1,-1
34.62,-1,-1
34.66,-1,-1
34.70,-1,-1
34.74,-1,-1
34.78,-1,-1
34.83,-1,-1
34.87,-1,-1
34.91,-1,-1
34.95,-1,-1
34.99,-1,-1
35.04,-1,-1
35.08,-1,-1
35.12,-1,-1
35.16,-1,-1
35.20,-1,-1
35.24,-1,-1
35.29,-1,-1
35.33,-1,-1
35.37,-1,-1
35.41,-1,-1
35.45,-1,-1
35.49,-1,-1
35.54,-1,-1
35.58,-1,-1
35.62,-1,-1
35.66,-1,-1
35.70,-1,-1
35.74,-1,-1
35.79,-1,-1
35.83,-1,-1
35.87,-1,-1
35.91,-1,-1
35.95,-1,-1
35.99,-1,-1
36.04,-1,-1
36.08,-1,-1
36.12,-1,-1
36.16,-1,-1
36.20,-1,-1
36.24,-1,-1
36.29,-1,-1
36.33,-1,-1
36.37,-1,-1
36.41,-1,-1
36.45,-1,-1
36.49,-1,-1
36.54,-1,-1
36.58,-1,-1
36.62,-1,-1
36.66,-1,-1
36.70,-1,-1
36.75,-1,-1
36.79,-1,-1
36.83,-1,-1
36.87,-1,-1
36.91,-1,-1
36.95,-1,-1
37.00,-1,-1
37.04,-1,-1
37.08,-1,-1
37.12,-1,-1
37.16,-1,-1
37.20,-1,-1
37.25,-1,-1
37.29,-1,-1
37.33,-1,-1
37.37,-1,-1
37.41,-1,-1
37.45,-1,-1
37.50,-1,-1
37.54,-1,-1
37.58,-1,-1
37.62,-1,-1
37.66,-1,-1
37.70,-1,-1
37.75,-1,-1
37.79,-1,-1
37.83,-1,-1
37.87,-1,-1
37.91,-1,-1
37.95,-1,-1
38.00,-1,-1
38.04,-1,-1
38.08,-1,-1
38.12,-1,-1
38.16,-1,-1
38.20,-1,-1
38.25,-1,-1
38.29,-1,-1
38.33,-1,-1
38.37,-1,-1
38.41,-1,-1
38.46,-1,-1
38.50,-1,-1
38.54,-1,-1
38.58,-1,-1
38.62,-1,-1
38.66,-1,-1
38.71,-1,-1
38.75,-1,-1
38.79,-1,-1
38.83,-1,-1
38.87,-1,-1
38.91,-1,-1
38.96,-1,-1
39.00,-1,-1
39.04,-1,-1
39.08,-1,-1
39.12,-1,-1
39.16,-1,-1
39.21,-1,-1
39.25,-1,-1
39.29,-1,-1
39.33,-1,-1
39.37,-1,-1
39.41,-1,-1
39.46,-1,-1
39.50,-1,-1
39.54,-1,-1
39.58,-1,-1
39.62,-1,-1
39.66,-1,-1
39.71,-1,-1
39.75,-1,-1
39.79,-1,-1
39.83,-1,-1
39.87,-1,-1
39.91,-1,-1
39.96,-1,-1
40.00,-1,-1
40.04,-1,-1
40.08,-1,-1
40.12,-1,-1
40.17,-1,-1
40.21,-1,-1
40.25,-1,-1
40.29,-1,-1
40.33,-1,-1
40.37,-1,-1
40.42,-1,-1
40.46,-1,-1
40.50,-1,-1
40.54,-1,-1
40.58,-1,-1
40.62,-1,-1
40.67,-1,-1
40.71,-1,-1
40.75,-1,-1
40.79,-1,-1
40.83,-1,-1
40.87,-1,-1
40.92,-1,-1
40.96,-1,-1
41.00,-1,-1
41.04,-1,-1
41.08,-1,-1
41.12,-1,-1
41.17,-1,-1
41.21,-1,-1
41.25,-1,-1
41.29,-1,-1
41.33,-1,-1
41.37,-1,-1
41.42,-1,-1
41.46,-1,-1
41.50,-1,-1
41.54,-1,-1
41.58,-1,-1
41.62,-1,-1
41.67,-1,-1
41.71,-1,-1
41.75,-1,-1
41.79,-1,-1
41.83,-1,-1
41.88,-1,-1
41.92,-1,-1
41.96,-1,-1
42.00,-1,-1
42.04,-1,-1
42.08,-1,-1
42.13,-1,-1
42.17,-1,-1
42.21,-1,-1
42.25,-1,-1
42.29,-1,-1
42.33,-1,-1
42.38,-1,-1
42.42,-1,-1
42.46,-1,-1
42.50,-1,-1
42.54,-1,-1
42.58,-1,-1
42.63,-1,-1
42.67,-1,-1
42.71,-1,-1
42.75,-1,-1
42.79,-1,-1
42.83,-1,-1
42.88,-1,-1
42.92,-1,-1
42.96,-1,-1
43.00,-1,-1
43.04,-1,-1
43.08,-1,-1
43.13,-1,-1
43.17,-1,-1
43.21,-1,-1
43.25,-1,-1
43.29,-1,-1
43.33,-1,-1
43.38,-1,-1
43.42,-1,-1
43.46,-1,-1
43.50,-1,-1
43.54,-1,-1
43.59,-1,-1
43.63,-1,-1
43.67,-1,-1
43.71,-1,-1
43.75,-1,-1
43.79,-1,-1
43.84,-1,-1
43.88,-1,-1
43.92,-1,-1
43.96,-1,-1
44.00,-1,-1
44.04,-1,-1
44.09,-1,-1
44.13,-1,-1
44.17,-1,-1
44.21,-1,-1
44.25,-1,-1
44.29,-1,-1
44.34,-1,-1
44.38,-1,-1
44.42,-1,-1
44.46,-1,-1
44.50,-1,-1
44.54,-1,-1
44.59,-1,-1
44.63,-1,-1
44.67,-1,-1
44.71,-1,-1
44.75,-1,-1
44.79,-1,-1
44.84,-1,-1
44.88,-1,-1
44.92,-1,-1
44.96,-1,-1
45.00,-1,-1
45.05,-1,-1
45.09,-1,-1
45.13,-1,-1
45.17,-1,-1
45.21,-1,-1
45.25,-1,-1
45.30,-1,-1
45.34,-1,-1
45.38,-1,-1
45.42,-1,-1
45.46,-1,-1
45.50,-1,-1
45.55,-1,-1
45.59,-1,-1
45.63,-1,-1
45.67,-1,-1
45.71,-1,-1
45.75,-1,-1
45.80,-1,-1
45.84,-1,-1
45.88,-1,-1
45.92,-1,-1
45.96,-1,-1
46.00,-1,-1
46.05,-1,-1
46.09,-1,-1
46.13,-1,-1
46.17,-1,-1
46.21,-1,-1
46.25,-1,-1
46.30,-1,-1
46.34,-1,-1
46.38,-1,-1
46.42,-1,-1
46.46,-1,-1
46.50,-1,-1
46.55,-1,-1
46.59,-1,-1
46.63,-1,-1
46.67,-1,-1
46.71,-1,-1
46.76,-1,-1
46.80,-1,-1
46.84,-1,-1
46.88,-1,-1
46.92,-1,-1
46.96,-1,-1
47.01,-1,-1
47.05,-1,-1
47.09,-1,-1
47.13,-1,-1
47.17,-1,-1
47.21,-1,-1
47.26,-1,-1
47.30,-1,-1
47.34,-1,-1
47.38,-1,-1
47.42,-1,-1
47.46,-1,-1
47.51,-1,-1
47.55,-1,-1
47.59,-1,-1
47.63,-1,-1
47.67,-1,-1
47.71,-1,-1
47.76,-1,-1
47.80,-1,-1
47.84,-1,-1
47.88,-1,-1
47.92,-1,-1
47.96,-1,-1
48.01,-1,-1
48.05,-1,-1
48.09,-1,-1
48.13,-1,-1
48.17,-1,-1
48.21,-1,-1
48.26,-1,-1
48.30,-1,-1
48.34,-1,-1
48.38,-1,-1
48.42,-1,-1
48.47,-1,-1
48.51,-1,-1
48.55,-1,-1
48.59,-1,-1
48.63,-1,-1
48.67,-1,-1
48.72,-1,-1
48.76,-1,-1
48.80,-1,-1
48.84,-1,-1
48.88,-1,-1
48.92,-1,-1
48.97,-1,-1
49.01,-1,-1
49.05,-1,-1
49.09,-1,-1
49.13,-1,-1
49.17,-1,-1
49.22,-1,-1
49.26,-1,-1
49.30,-1,-1
49.34,-1,-1
49.38,-1,-1
49.42,-1,-1
49.47,-1,-1
49.51,-1,-1
49.55,-1,-1
49.59,-1,-1
49.63,-1,-1
49.67,-1,-1
49.72,-1,-1
49.76,-1,-1
49.80,-1,-1
49.84,-1,-1
49.88,-1,-1
49.92,-1,-1
49.97,-1,-1
50.01,-1,-1
50.05,-1,-1
50.09,-1,-1
50.13,-1,-1
50.18,-1,-1
50.22,-1,-1
50.26,-1,-1
50.30,-1,-1
50.34,-1,-1
50.38,-1,-1
50.43,-1,-1
50.47,-1,-1
50.51,-1,-1
50.55,-1,-1
50.59,-1,-1
50.63,-1,-1
50.68,-1,-1
50.72,-1,-1
50.76,-1,-1
50.80,-1,-1
50.84,-1,-1
50.88,-1,-1
50.93,-1,-1
50.97,-1,-1
51.01,-1,-1
51.05,-1,-1
51.09,-1,-1
51.13,-1,-1
51.18,-1,-1
51.22,-1,-1
51.26,-1,-1
51.30,-1,-1
51.34,-1,-1
51.38,-1,-1
51.43,-1,-1
51.47,-1,-1
51.51,-1,-1
51.55,-1,-1
51.59,-1,-1
51.63,-1,-1
51.68,-1,-1
51.72,-1,-1
51.76,-1,-1
51.80,-1,-1
51.84,-1,-1
51.89,-1,-1
51.93,-1,-1
51.97,-1,-1
52.01,-1,-1
52.05,-1,-1
52.09,-1,-1
52.14,-1,-1
52.18,-1,-1
52.22,-1,-1
52.26,-1,-1
52.30,-1,-1
52.34,-1,-1
52.39,-1,-1
52.43,-1,-1
52.47,-1,-1
52.51,-1,-1
52.55,-1,-1
52.59,-1,-1
52.64,-1,-1
52.68,-1,-1
52.72,-1,-1
52.76,-1,-1
52.80,-1,-1
52.84,-1,-1
52.89,-1,-1
52.93,-1,-1
52.97,-1,-1
53.01,-1,-1
53.05,-1,-1
53.09,-1,-1
53.14,-1,-1
53.18,-1,-1
53.22,-1,-1
53.26,-1,-1
53.30,-1,-1
53.34,-1,-1
53.39,-1,-1
53.43,-1,-1
53.47,-1,-1
53.51,-1,-1
53.55,-1,-1
53.60,-1,-1
53.64,-1,-1
53.68,-1,-1
53.72,-1,-1
53.76,-1,-1
53.80,-1,-1
53.85,-1,-1
53.89,-1,-1
53.93,-1,-1
53.97,-1,-1
54.01,-1,-1
54.05,-1,-1
54.10,-1,-1
54.14,-1,-1
54.18,-1,-1
54.22,-1,-1
54.26,-1,-1
54.30,-1,-1
54.35,-1,-1
54.39,-1,-1
54.43,-1,-1
54.47,-1,-1
54.51,-1,-1
54.55,-1,-1
54.60,-1,-1
54.64,-1,-1
54.68,-1,-1
54.72,-1,-1
54.76,-1,-1
54.80,-1,-1
54.85,-1,-1
54.89,-1,-1
54.93,-1,-1
54.97,-1,-1
55.01,-1,-1
55.06,-1,-1
55.10,-1,-1
55.14,-1,-1
55.18,-1,-1
55.22,-1,-1
55.26,-1,-1
55.31,-1,-1
55.35,-1,-1
55.39,-1,-1
55.43,-1,-1
55.47,-1,-1
55.51,-1,-1
55.56,-1,-1
55.60,-1,-1
55.64,-1,-1
55.68,-1,-1
55.72,-1,-1
55.76,-1,-1
55.81,-1,-1
55.85,-1,-1
55.89,-1,-1
55.93,-1,-1
55.97,-1,-1
56.01,-1,-1
56.06,-1,-1
56.10,-1,-1
56.14,-1,-1
56.18,-1,-1
56.22,-1,-1
56.26,-1,-1
56.31,-1,-1
56.35,-1,-1
56.39,-1,-1
56.43,-1,-1
56.47,-1,-1
56.51,-1,-1
56.56,-1,-1
56.60,-1,-1
56.64,-1,-1
56.68,-1,-1
56.72,-1,-1
56.77,-1,-1
56.81,-1,-1
56.85,-1,-1
56.89,-1,-1
56.93,-1,-1
56.97,-1,-1
57.02,-1,-1
57.06,-1,-1
57.10,-1,-1
57.14,-1,-1
57.18,-1,-1
57.22,-1,-1
57.27,-1,-1
57.31,-1,-1
57.35,-1,-1
57.39,-1,-1
57.43,-1,-1
57.47,-1,-1
57.52,-1,-1
57.56,-1,-1
57.60,-1,-1
57.64,-1,-1
57.68,-1,-1
57.72,-1,-1
57.77,-1,-1
57.81,-1,-1
57.85,-1,-1
57.89,-1,-1
57.93,-1,-1
57.97,-1,-1
58.02,-1,-1
58.06,-1,-1
58.10,-1,-1
58.14,-1,-1
58.18,-1,-1
58.22,-1,-1
58.27,-1,-1
58.31,-1,-1
58.35,-1,-1
